video_id,published_at,text,start,duration
n1XnIX04zZI,2024-12-12T21:00:06Z,especial não eu ia falar que a galera,3159.04,4.039
n1XnIX04zZI,2024-12-12T21:00:06Z,não entrou no clube para justificar mas,3161.0,4.44
n1XnIX04zZI,2024-12-12T21:00:06Z,faz uma competição Zinha vai competição,3163.079,4.921
n1XnIX04zZI,2024-12-12T21:00:06Z,inha competição Zinha tá bom chegando,3165.44,4.2
n1XnIX04zZI,2024-12-12T21:00:06Z,agora em,3168.0,4.119
n1XnIX04zZI,2024-12-12T21:00:06Z,casa reuniãozinha agora daqui a pouco,3169.64,4.28
n1XnIX04zZI,2024-12-12T21:00:06Z,nem tô acompanhando Artur mas,3172.119,2.801
n1XnIX04zZI,2024-12-12T21:00:06Z,reuniãozinha,3173.92,4.04
n1XnIX04zZI,2024-12-12T21:00:06Z,jantar tô a guitarra,3174.92,7.72
n1XnIX04zZI,2024-12-12T21:00:06Z,eia é como eu hoje tenho visitas,3177.96,8.879
n1XnIX04zZI,2024-12-12T21:00:06Z,né então negócio bem simples essa mão,3182.64,5.76
n1XnIX04zZI,2024-12-12T21:00:06Z,usada uma pessoa,3186.839,5.921
n1XnIX04zZI,2024-12-12T21:00:06Z,come essa mão usada outra pessoa come e,3188.4,6.32
n1XnIX04zZI,2024-12-12T21:00:06Z,essa mão,3192.76,5.52
n1XnIX04zZI,2024-12-12T21:00:06Z,usada outra pessoa,3194.72,6.16
n1XnIX04zZI,2024-12-12T21:00:06Z,come forninho já tá,3198.28,6.519
n1XnIX04zZI,2024-12-12T21:00:06Z,assando traga aí okok o tamanho,3200.88,7.56
n1XnIX04zZI,2024-12-12T21:00:06Z,Ok fechou vaj em francês isso aqui é um,3204.799,5.32
n1XnIX04zZI,2024-12-12T21:00:06Z,um adianto você faz isso aqui na,3208.44,5.159
n1XnIX04zZI,2024-12-12T21:00:06Z,frigideira em do minutos você tem um,3210.119,3.48
n1XnIX04zZI,2024-12-12T21:00:06Z,acompanhamento E aí eu não sabia se PR,3215.079,5.961
n1XnIX04zZI,2024-12-12T21:00:06Z,confuso é um pouco confuso e então a,3218.119,5.281
n1XnIX04zZI,2024-12-12T21:00:06Z,gente tá tomando algumas medidas para,3221.04,4.319
n1XnIX04zZI,2024-12-12T21:00:06Z,poder sanar esse problema e a gente,3223.4,4.48
n1XnIX04zZI,2024-12-12T21:00:06Z,começar o ano com as equipes indo para,3225.359,5.401
n1XnIX04zZI,2024-12-12T21:00:06Z,estados a gente já tá montando eh as,3227.88,5.439
n1XnIX04zZI,2024-12-12T21:00:06Z,equipes que vão para os Estados fazer o,3230.76,5.039
n1XnIX04zZI,2024-12-12T21:00:06Z,trabalho de coleta e fechar os estados,3233.319,4.52
n1XnIX04zZI,2024-12-12T21:00:06Z,que falta,3235.799,3.641
n1XnIX04zZI,2024-12-12T21:00:06Z,olha,3237.839,4.881
n1XnIX04zZI,2024-12-12T21:00:06Z,reunião encerrada e acho que dia assim,3239.44,4.639
n1XnIX04zZI,2024-12-12T21:00:06Z,de trabalho,3242.72,3.24
n1XnIX04zZI,2024-12-12T21:00:06Z,encerrado justo,3244.079,5.601
n1XnIX04zZI,2024-12-12T21:00:06Z,né agora jantarzinho é cara lembrar uma,3245.96,6.599
n1XnIX04zZI,2024-12-12T21:00:06Z,parada assim é quando a gente tava no,3249.68,5.919
n1XnIX04zZI,2024-12-12T21:00:06Z,mbl lá de 2016 17 Ô a gente era muito,3252.559,6.921
n1XnIX04zZI,2024-12-12T21:00:06Z,pobre a gente era pobre eu você e o,3255.599,6.361
n1XnIX04zZI,2024-12-12T21:00:06Z,Pedro lá na dividir a casa eu o Xandre,3259.48,3.879
n1XnIX04zZI,2024-12-12T21:00:06Z,Pedro,3261.96,4.96
n1XnIX04zZI,2024-12-12T21:00:06Z,franciscan você sabe que a,3263.359,5.841
n1XnIX04zZI,2024-12-12T21:00:06Z,eu comprei uma mesa uma Olha eu falei,3266.92,4.159
n1XnIX04zZI,2024-12-12T21:00:06Z,rapaziada eu vou ir comprar uma mesa eu,3269.2,5.76
n1XnIX04zZI,2024-12-12T21:00:06Z,comprei e avisei só falei ó custou 900 a,3271.079,5.841
n1XnIX04zZI,2024-12-12T21:00:06Z,mesa e quatro cadeiras porque não dá,3274.96,5.44
n1XnIX04zZI,2024-12-12T21:00:06Z,mais PR ficar comendo mano no chão tal,3276.92,5.919
n1XnIX04zZI,2024-12-12T21:00:06Z,não tinha móvel nenhum na casa aí hoje,3280.4,4.399
n1XnIX04zZI,2024-12-12T21:00:06Z,minha mesa ela tá lá ela tá,3282.839,4.801
n1XnIX04zZI,2024-12-12T21:00:06Z,no Ela tá no escritório do,3284.799,6.04
n1XnIX04zZI,2024-12-12T21:00:06Z,Guto do Guto é minha mesa ela tá lá,3287.64,5.08
n1XnIX04zZI,2024-12-12T21:00:06Z,minha mesa Nossa mesa é aqua tinha umas,3290.839,5.801
n1XnIX04zZI,2024-12-12T21:00:06Z,cadeiras amarelas mesa branca,3292.72,6.639
n1XnIX04zZI,2024-12-12T21:00:06Z,aí eu fui eu falei eu essa história é,3296.64,4.76
n1XnIX04zZI,2024-12-12T21:00:06Z,[ __ ] eu eu cheguei no grupo maior feliz,3299.359,3.641
n1XnIX04zZI,2024-12-12T21:00:06Z,assim pô rapaziada comprei minha,3301.4,4.32
n1XnIX04zZI,2024-12-12T21:00:06Z,primeira mesa Aí eu mandei uma foto aí o,3303.0,5.839
n1XnIX04zZI,2024-12-12T21:00:06Z,Fred falou tipo ah não tinha uma mais,3305.72,6.28
n1XnIX04zZI,2024-12-12T21:00:06Z,bonita falei [ __ ] velho Gastei R 1000,3308.839,5.52
n1XnIX04zZI,2024-12-12T21:00:06Z,essa,3312.0,2.359
n1XnIX04zZI,2024-12-12T21:00:06Z,[ __ ] fazer dois uma vez,3318.839,4.161
n1XnIX04zZI,2024-12-12T21:00:06Z,já esse tá aqui,3324.24,4.079
n1XnIX04zZI,2024-12-12T21:00:06Z,a gente não vai comer esse alho hoje,3329.16,3.32
n1XnIX04zZI,2024-12-12T21:00:06Z,igual o de manhã a gente não vai comer,3330.599,4.681
n1XnIX04zZI,2024-12-12T21:00:06Z,esse alho você só uso o alho para dar,3332.48,4.639
n1XnIX04zZI,2024-12-12T21:00:06Z,sabor e depois remove ele hoje em dia eu,3335.28,4.799
n1XnIX04zZI,2024-12-12T21:00:06Z,só faço assim eu assim ó eu nem bato só,3337.119,5.801
n1XnIX04zZI,2024-12-12T21:00:06Z,ó Corta aqui no meio assim ó Acabou,3340.079,7.161
n1XnIX04zZI,2024-12-12T21:00:06Z,acabou jogou dá aquela saborizada,3342.92,8.04
n1XnIX04zZI,2024-12-12T21:00:06Z,isso tá aí vou jogar bastante alho Mas a,3347.24,4.96
n1XnIX04zZI,2024-12-12T21:00:06Z,gente não vai comer com aquela,3350.96,4.639
n1XnIX04zZI,2024-12-12T21:00:06Z,sujeirinha do bife ainda PR dar um,3352.2,4.879
n1XnIX04zZI,2024-12-12T21:00:06Z,saborzinho,3355.599,3.96
n1XnIX04zZI,2024-12-12T21:00:06Z,tirei já a gordura toda que tava,3357.079,5.161
n1XnIX04zZI,2024-12-12T21:00:06Z,aqui e eu vi que você guardou a sua,3359.559,5.8
n1XnIX04zZI,2024-12-12T21:00:06Z,gordura como você viu o at qu mostrar PR,3362.24,6.52
n1XnIX04zZI,2024-12-12T21:00:06Z,cmer vi ele ele guardou ele recolocou a,3365.359,6.601
n1XnIX04zZI,2024-12-12T21:00:06Z,banha PR vir com PR ficar guardando,3368.76,6.079
n1XnIX04zZI,2024-12-12T21:00:06Z,ó uma banha de boio e de,3371.96,6.72
n1XnIX04zZI,2024-12-12T21:00:06Z,carne pronto para casar né tá tudo,3374.839,6.2
n1XnIX04zZI,2024-12-12T21:00:06Z,mandem aí inscrições,3378.68,6.84
n1XnIX04zZI,2024-12-12T21:00:06Z,no no link abaixo,3381.039,4.481
n1XnIX04zZI,2024-12-12T21:00:06Z,ó aqui isso não é nenhum molo ainda né,3387.68,5.359
n1XnIX04zZI,2024-12-12T21:00:06Z,Isso é nenhum humo isso aqui é só dar um,3390.599,5.401
n1XnIX04zZI,2024-12-12T21:00:06Z,tchá tchá tchá tch,3393.039,5.681
n1XnIX04zZI,2024-12-12T21:00:06Z,tchá pode jogar o molinho por cima vocês,3396.0,5.359
n1XnIX04zZI,2024-12-12T21:00:06Z,não se importam Ah nem um pouco meu,3398.72,6.92
n1XnIX04zZI,2024-12-12T21:00:06Z,amigo nem pouco meu querido já queis Ah,3401.359,6.24
n1XnIX04zZI,2024-12-12T21:00:06Z,tá gostoso não tá,3405.64,3.76
n1XnIX04zZI,2024-12-12T21:00:06Z,forte,3407.599,6.161
n1XnIX04zZI,2024-12-12T21:00:06Z,ó que isso aquela lá ficou mais P menos,3409.4,6.0
n1XnIX04zZI,2024-12-12T21:00:06Z,né isso aí todo mundo prova um pouco de,3413.76,3.48
n1XnIX04zZI,2024-12-12T21:00:06Z,os pontos diferente,3415.4,6.199
n1XnIX04zZI,2024-12-12T21:00:06Z,to PR ficar bonitinho e o sal sal,3417.24,8.44
n1XnIX04zZI,2024-12-12T21:00:06Z,salguei antes você salgou antes já,3421.599,4.081
n1XnIX04zZI,2024-12-12T21:00:06Z,a uma salsinha por cima,3433.64,6.88
n1XnIX04zZI,2024-12-12T21:00:06Z,[Música],3437.43,7.45
n1XnIX04zZI,2024-12-12T21:00:06Z,ó e aí,3440.52,4.36
n1XnIX04zZI,2024-12-12T21:00:06Z,batatinha eu na verdade decidi ontem,3457.72,6.319
n1XnIX04zZI,2024-12-12T21:00:06Z,dormir em São Paulo cair,3461.44,8.879
n1XnIX04zZI,2024-12-12T21:00:06Z,de paraquedas paraquedas e fil o,3464.039,7.921
n1XnIX04zZI,2024-12-12T21:00:06Z,jantar,3470.319,4.121
n1XnIX04zZI,2024-12-12T21:00:06Z,ótimo sempre dá pr melhorar mas acho que,3471.96,5.639
n1XnIX04zZI,2024-12-12T21:00:06Z,tá gostoso,3474.44,3.159
n1XnIX04zZI,2024-12-12T21:00:06Z,[Música],3479.49,7.51
n1XnIX04zZI,2024-12-12T21:00:06Z,Cara isso aqui uma das coisas mais,3485.119,3.281
n1XnIX04zZI,2024-12-12T21:00:06Z,sensacionais que aconteceu para mim esse,3487.0,4.0
n1XnIX04zZI,2024-12-12T21:00:06Z,ano basicamente o Bernardo que é um cara,3488.4,4.719
n1XnIX04zZI,2024-12-12T21:00:06Z,que nos acompanha e inclusive já nos,3491.0,3.799
n1XnIX04zZI,2024-12-12T21:00:06Z,ajudou na parte comercial um cara muito,3493.119,5.161
n1XnIX04zZI,2024-12-12T21:00:06Z,legal ele tinha uma essa,3494.799,7.401
n1XnIX04zZI,2024-12-12T21:00:06Z,es335 da Gibson e é da Gibson mesmo tá,3498.28,5.799
n1XnIX04zZI,2024-12-12T21:00:06Z,uma Custom que assim uma das coisas,3502.2,3.599
n1XnIX04zZI,2024-12-12T21:00:06Z,raríssimas tem no Brasil uma das,3504.079,3.52
n1XnIX04zZI,2024-12-12T21:00:06Z,melhores as guitarras que existem ele,3505.799,4.081
n1XnIX04zZI,2024-12-12T21:00:06Z,falou não fica aí com você Como assim,3507.599,3.801
n1XnIX04zZI,2024-12-12T21:00:06Z,fica aí comigo não não fica com você eu,3509.88,4.64
n1XnIX04zZI,2024-12-12T21:00:06Z,Beleza brab não brabíssimo e aí que que,3511.4,4.56
n1XnIX04zZI,2024-12-12T21:00:06Z,eu tô rolando ela é uma ela é semia,3514.52,3.2
n1XnIX04zZI,2024-12-12T21:00:06Z,acústica Então acho que dá para eu ficar,3515.96,3.159
n1XnIX04zZI,2024-12-12T21:00:06Z,ensaiando isso que vocês estão vendo ali,3517.72,5.76
n1XnIX04zZI,2024-12-12T21:00:06Z,ó é basicamente um uma backing track que,3519.119,6.321
n1XnIX04zZI,2024-12-12T21:00:06Z,é uma trilha sonora que você escolhe,3523.48,3.879
n1XnIX04zZI,2024-12-12T21:00:06Z,Trend naquele DM ali ó que tá em baixo,3525.44,3.24
n1XnIX04zZI,2024-12-12T21:00:06Z,aquele DM quer dizer que ela é em ré,3527.359,3.72
n1XnIX04zZI,2024-12-12T21:00:06Z,menor então aí você fala bom vou ficar,3528.68,4.56
n1XnIX04zZI,2024-12-12T21:00:06Z,treinando bls em R menor porque eu não,3531.079,3.641
n1XnIX04zZI,2024-12-12T21:00:06Z,tocava faz muito tempo então eu toquei,3533.24,4.24
n1XnIX04zZI,2024-12-12T21:00:06Z,no congresso do MBR enferrujados Então,3534.72,4.599
n1XnIX04zZI,2024-12-12T21:00:06Z,você vai fala bom vou treinar uma escala,3537.48,5.4
n1XnIX04zZI,2024-12-12T21:00:06Z,pentatônica em ré menor você fica,3539.319,3.561
n1XnIX04zZI,2024-12-12T21:00:06Z,lá Entendi é tipo uma banda tem uma,3543.079,7.24
n1XnIX04zZI,2024-12-12T21:00:06Z,banda para você acompanhar,3546.52,3.799
n1XnIX04zZI,2024-12-12T21:00:06Z,[Música],3554.05,3.889
n1XnIX04zZI,2024-12-12T21:00:06Z,[Música],3561.49,5.91
n1XnIX04zZI,2024-12-12T21:00:06Z,el vai vai você vai brincando e você,3563.92,5.08
n1XnIX04zZI,2024-12-12T21:00:06Z,volta pegar habilidade porque assim eu,3567.4,3.6
n1XnIX04zZI,2024-12-12T21:00:06Z,tava muito tempo sem tocar Então qual é,3569.0,4.24
n1XnIX04zZI,2024-12-12T21:00:06Z,a ideia Já dando um spoiler montar uma,3571.0,4.96
n1XnIX04zZI,2024-12-12T21:00:06Z,banda com Artur com o irmão dele com,3573.24,5.319
n1XnIX04zZI,2024-12-12T21:00:06Z,Galera nossa que participou do show,3575.96,4.359
n1XnIX04zZI,2024-12-12T21:00:06Z,tocar as nossas músicas e que a gente,3578.559,2.961
n1XnIX04zZI,2024-12-12T21:00:06Z,começaram a armar uns shows para vocês,3580.319,3.681
n1XnIX04zZI,2024-12-12T21:00:06Z,assistirem aí então né preciso estar,3581.52,4.279
n1XnIX04zZI,2024-12-12T21:00:06Z,tocando direitinho tava lá no Congresso,3584.0,3.44
n1XnIX04zZI,2024-12-12T21:00:06Z,eu fiz aí o solinho que eu fiz é um,3585.799,4.201
n1XnIX04zZI,2024-12-12T21:00:06Z,negócio bem de [ __ ],3587.44,4.8
n1XnIX04zZI,2024-12-12T21:00:06Z,tipo vamos combinar que isso não é,3590.0,4.119
n1XnIX04zZI,2024-12-12T21:00:06Z,difícil,3592.24,4.08
n1XnIX04zZI,2024-12-12T21:00:06Z,né e o outro era,3594.119,6.161
n1XnIX04zZI,2024-12-12T21:00:06Z,[Música],3596.32,5.519
n1XnIX04zZI,2024-12-12T21:00:06Z,bem besta,3600.28,5.0
n1XnIX04zZI,2024-12-12T21:00:06Z,e a ideia é voltar tocar então veremos,3601.839,6.081
n1XnIX04zZI,2024-12-12T21:00:06Z,né então todo dia eu guardo 20 minutos,3605.28,4.039
n1XnIX04zZI,2024-12-12T21:00:06Z,não é muito 20 minutos para,3607.92,3.159
n1XnIX04zZI,2024-12-12T21:00:06Z,desenferrujar que também não vou virar o,3609.319,4.881
n1XnIX04zZI,2024-12-12T21:00:06Z,Jimmy Hendrix é virar um guitarrista Ok,3611.079,5.081
n1XnIX04zZI,2024-12-12T21:00:06Z,desenferrujando E aí quando a gente,3614.2,3.56
n1XnIX04zZI,2024-12-12T21:00:06Z,voltar ensai fizer os shows aí fazer um,3616.16,3.84
n1XnIX04zZI,2024-12-12T21:00:06Z,negocinho bem feito para vocês então,3617.76,4.24
n1XnIX04zZI,2024-12-12T21:00:06Z,acho que tá na hora de vocês partirem,3620.0,4.72
n1XnIX04zZI,2024-12-12T21:00:06Z,uma dessa uma melhor é ou não é é isso é,3622.0,5.079
n1XnIX04zZI,2024-12-12T21:00:06Z,isso vamos embora então Ô parabéns pelo,3624.72,4.359
n1XnIX04zZI,2024-12-12T21:00:06Z,seu dia velho você trabalha hein foi um,3627.079,4.28
n1XnIX04zZI,2024-12-12T21:00:06Z,dia bom não foi Foi produtivo produtivo,3629.079,3.881
n1XnIX04zZI,2024-12-12T21:00:06Z,Eu também acho acho que deu bom e eu,3631.359,3.24
n1XnIX04zZI,2024-12-12T21:00:06Z,espero que vocês comentem aí quero que o,3632.96,4.639
n1XnIX04zZI,2024-12-12T21:00:06Z,Luigi faça um react e de fato quero,3634.599,4.76
n1XnIX04zZI,2024-12-12T21:00:06Z,saber se o meu dia foi mais produtivo,3637.599,3.041
n1XnIX04zZI,2024-12-12T21:00:06Z,que o do King que do Artur pelo amor de,3639.359,4.281
n1XnIX04zZI,2024-12-12T21:00:06Z,Deus,3640.64,3.0
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Qual a melhor simbologia possível J,0.0,4.0
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Júnior hoje sendo o repórter do,2.12,4.44
TKpl6oZ1OF4,2024-12-09T20:06:26Z,movimento Brasil livre no nosso último,4.0,4.32
TKpl6oZ1OF4,2024-12-09T20:06:26Z,congresso 10mo congresso do movimento,6.56,4.84
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Brasil livre e às 8:14 número exato nós,8.32,5.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,vamos dar início ao maior evento,11.4,6.799
TKpl6oZ1OF4,2024-12-09T20:06:26Z,político do país Bora,13.96,4.239
TKpl6oZ1OF4,2024-12-09T20:06:26Z,comigo eu descobri agora quem éu só pela,18.56,4.879
TKpl6oZ1OF4,2024-12-09T20:06:26Z,passadinha já descobri quem é já J juna,21.4,4.28
TKpl6oZ1OF4,2024-12-09T20:06:26Z,aqui abrindo o congresso e diziam que o,23.439,3.881
TKpl6oZ1OF4,2024-12-09T20:06:26Z,movimento Brasil livre não se preocupava,25.68,3.16
TKpl6oZ1OF4,2024-12-09T20:06:26Z,com a pauta animal né Dá uma olhadinha,27.32,3.439
TKpl6oZ1OF4,2024-12-09T20:06:26Z,queem tá aqui do meu lado Deus o livre,28.84,3.879
TKpl6oZ1OF4,2024-12-09T20:06:26Z,pega essa Maria da,30.759,5.721
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Silva não tem Bat,32.719,3.761
TKpl6oZ1OF4,2024-12-09T20:06:26Z,não Ai Ai,39.44,4.16
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Ai e,45.6,3.439
TKpl6oZ1OF4,2024-12-09T20:06:26Z,agora literalmente uma onça pintada como,49.76,6.36
TKpl6oZ1OF4,2024-12-09T20:06:26Z,vocês podem ver Olha o perigo Olha o,52.68,3.44
TKpl6oZ1OF4,2024-12-09T20:06:26Z,séo,56.52,4.839
TKpl6oZ1OF4,2024-12-09T20:06:26Z,[ __ ] deputado kataguiri chegando a,58.44,5.88
TKpl6oZ1OF4,2024-12-09T20:06:26Z,mais um evento do seu querido movimento,61.359,4.521
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Brasil livre eu quero saber as primeiras,64.32,3.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,palavras agora que recém acordou acordou,65.88,3.68
TKpl6oZ1OF4,2024-12-09T20:06:26Z,E aí primeira palavra pro evento pra,67.96,3.68
TKpl6oZ1OF4,2024-12-09T20:06:26Z,expectativa de hoje acho que primeiro,69.56,3.76
TKpl6oZ1OF4,2024-12-09T20:06:26Z,nós estamos já vendo que teremos um,71.64,3.56
TKpl6oZ1OF4,2024-12-09T20:06:26Z,grande show hoje acho que essa grande,73.32,4.36
TKpl6oZ1OF4,2024-12-09T20:06:26Z,expectativa do momento vejo também que,75.2,4.36
TKpl6oZ1OF4,2024-12-09T20:06:26Z,há uma diferença nesse evento sobre a,77.68,4.0
TKpl6oZ1OF4,2024-12-09T20:06:26Z,distribuição das cadeiras que os painéis,79.56,4.4
TKpl6oZ1OF4,2024-12-09T20:06:26Z,vão ficar meio que sobre uma arena assim,81.68,3.68
TKpl6oZ1OF4,2024-12-09T20:06:26Z,uma coisa que também achei muito,83.96,3.76
TKpl6oZ1OF4,2024-12-09T20:06:26Z,interessante e e mais do que,85.36,5.28
TKpl6oZ1OF4,2024-12-09T20:06:26Z,isso uma fila já muito grande sendo que,87.72,5.079
TKpl6oZ1OF4,2024-12-09T20:06:26Z,a gente tá com credenciamento,90.64,4.56
TKpl6oZ1OF4,2024-12-09T20:06:26Z,ainda tá longe de seu primeiro painel e,92.799,4.96
TKpl6oZ1OF4,2024-12-09T20:06:26Z,a galera já tá aí ansiosa maravilhosa,95.2,4.32
TKpl6oZ1OF4,2024-12-09T20:06:26Z,agora eu quero que tu comente para mim,97.759,3.201
TKpl6oZ1OF4,2024-12-09T20:06:26Z,por favor o que que tu achas daquela,99.52,4.2
TKpl6oZ1OF4,2024-12-09T20:06:26Z,cena dessa passagem de som com seu nobre,100.96,5.439
TKpl6oZ1OF4,2024-12-09T20:06:26Z,companheiro Renan Santos sem camisa pega,103.72,4.999
TKpl6oZ1OF4,2024-12-09T20:06:26Z,ali PR nós ali por favor Renan Santos,106.399,3.801
TKpl6oZ1OF4,2024-12-09T20:06:26Z,sem camisa nesse exato momento,108.719,4.321
TKpl6oZ1OF4,2024-12-09T20:06:26Z,realizando a passagem de som Cara eu,110.2,5.599
TKpl6oZ1OF4,2024-12-09T20:06:26Z,acho lamentável qualquer cena do ren sem,113.04,5.28
TKpl6oZ1OF4,2024-12-09T20:06:26Z,camisa já viu muitas desses 10 anos eu,115.799,5.801
TKpl6oZ1OF4,2024-12-09T20:06:26Z,acho que já vi infelizmente e acho que a,118.32,5.04
TKpl6oZ1OF4,2024-12-09T20:06:26Z,classificação etária tinha que subir,121.6,5.04
TKpl6oZ1OF4,2024-12-09T20:06:26Z,desse evento em razão disso essa cenar,123.36,4.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,perfeit perfeito Muito obrigado Deputado,126.64,5.08
TKpl6oZ1OF4,2024-12-09T20:06:26Z,aqui CAD guira logo DZ não falamos mais,128.0,3.72
TKpl6oZ1OF4,2024-12-09T20:06:26Z,valeu Será que isso aqui é nosso Lobato,132.68,5.44
TKpl6oZ1OF4,2024-12-09T20:06:26Z,E aí meu Deus do céu meu vocês estão,135.4,5.16
TKpl6oZ1OF4,2024-12-09T20:06:26Z,tudo dormindo tudo tem alguém nu aqui ou,138.12,5.44
TKpl6oZ1OF4,2024-12-09T20:06:26Z,não tem alguém pelado aqui ou não tem,140.56,7.28
TKpl6oZ1OF4,2024-12-09T20:06:26Z,tem fascista recua invasão aqui é,143.56,8.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,invasão aqui dentro do R fascista rico,147.84,6.92
TKpl6oZ1OF4,2024-12-09T20:06:26Z,veio da onde velho vim de Pinhais,152.2,4.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Pinhais Pinhais aqui é todo mundo que,154.76,4.6
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Curitiba Paraná inteiro Cascavel aqui do,156.84,4.44
TKpl6oZ1OF4,2024-12-09T20:06:26Z,lado Nossa meu peguei justo ôni dos mais,159.36,3.959
TKpl6oZ1OF4,2024-12-09T20:06:26Z,vagabundos meu como é que tá tudo bem,161.28,3.959
TKpl6oZ1OF4,2024-12-09T20:06:26Z,penso que eu não sei cadê vocês Cadê o,163.319,7.161
TKpl6oZ1OF4,2024-12-09T20:06:26Z,João betega Ah virou Vereador Né béa Vai,165.239,10.121
TKpl6oZ1OF4,2024-12-09T20:06:26Z,tomar no Ei béa vai tomar no que delícia,170.48,6.44
TKpl6oZ1OF4,2024-12-09T20:06:26Z,ele merece ele merece ele merece ele,175.36,3.32
TKpl6oZ1OF4,2024-12-09T20:06:26Z,merece eu gosto de gente estranha Tu,176.92,3.44
TKpl6oZ1OF4,2024-12-09T20:06:26Z,parece bem estranho E aí como é que foi,178.68,3.52
TKpl6oZ1OF4,2024-12-09T20:06:26Z,a viagem foi boa foi foi bem cansativa,180.36,3.72
TKpl6oZ1OF4,2024-12-09T20:06:26Z,na verdade cara tu é igual I Neves de,182.2,3.84
TKpl6oZ1OF4,2024-12-09T20:06:26Z,verdade eu tô eu tô um pouco preocupado,184.08,4.799
TKpl6oZ1OF4,2024-12-09T20:06:26Z,é é tô meio passando mal mesmo é vomitou,186.04,5.839
TKpl6oZ1OF4,2024-12-09T20:06:26Z,ou não não não chegou e aos pés é chegou,188.879,5.841
TKpl6oZ1OF4,2024-12-09T20:06:26Z,a aos pés é quantas vezes não sei não,191.879,4.881
TKpl6oZ1OF4,2024-12-09T20:06:26Z,contei chegou comer alguma coisinha já,194.72,4.2
TKpl6oZ1OF4,2024-12-09T20:06:26Z,já já quer um baiãozinho de dois alguma,196.76,3.72
TKpl6oZ1OF4,2024-12-09T20:06:26Z,coisa assim não não vai fazer bem pro,198.92,3.84
TKpl6oZ1OF4,2024-12-09T20:06:26Z,teu intestino vai vai e qual é a,200.48,4.679
TKpl6oZ1OF4,2024-12-09T20:06:26Z,expectativa agora pro rolê é,202.76,4.36
TKpl6oZ1OF4,2024-12-09T20:06:26Z,interessante interessante vai ser,205.159,3.44
TKpl6oZ1OF4,2024-12-09T20:06:26Z,interessante vai ser interessante tá,207.12,3.36
TKpl6oZ1OF4,2024-12-09T20:06:26Z,quando é que tu pagou no ingresso é R,208.599,4.601
TKpl6oZ1OF4,2024-12-09T20:06:26Z,175 pagou r$ 75 ficou quanto tempo deos,210.48,3.839
TKpl6oZ1OF4,2024-12-09T20:06:26Z,na verdade foi a minha mãe que pagou né,213.2,3.679
TKpl6oZ1OF4,2024-12-09T20:06:26Z,ah foi a tua mãe Ah você é bem comunista,214.319,4.681
TKpl6oZ1OF4,2024-12-09T20:06:26Z,mesmo né velho eu acho quean Neves é um,216.879,4.041
TKpl6oZ1OF4,2024-12-09T20:06:26Z,apido que te cabe muito bem senores até,219.0,5.92
TKpl6oZ1OF4,2024-12-09T20:06:26Z,daqui a pouco até Nossa que,220.92,7.039
TKpl6oZ1OF4,2024-12-09T20:06:26Z,bruto que bruto Nossa meu não tinha te,224.92,5.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,reconhecido tu tá horroroso,227.959,6.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,meu tu tá muito feio,230.56,7.2
TKpl6oZ1OF4,2024-12-09T20:06:26Z,junito vi que o jro passou direto Nossa,234.599,6.401
TKpl6oZ1OF4,2024-12-09T20:06:26Z,Senhora meu não tinha te olha por favor,237.76,5.199
TKpl6oZ1OF4,2024-12-09T20:06:26Z,filma vem cá eu quero com zoom isso aqui,241.0,4.159
TKpl6oZ1OF4,2024-12-09T20:06:26Z,não adianta olha como é que está o que,242.959,5.801
TKpl6oZ1OF4,2024-12-09T20:06:26Z,que fizeram contigo Ah mano não vem cá,245.159,5.681
TKpl6oZ1OF4,2024-12-09T20:06:26Z,vem cá eu tô preocupado eu tô preocupado,248.76,3.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,tu tá precisando de algum auxílio alguma,250.84,4.64
TKpl6oZ1OF4,2024-12-09T20:06:26Z,coisa não t tudo bem não tá tudo bem o,252.4,4.679
TKpl6oZ1OF4,2024-12-09T20:06:26Z,filho tá bem o que que ele falou disso,255.48,3.879
TKpl6oZ1OF4,2024-12-09T20:06:26Z,aí ele não gostou não não gostou com,257.079,3.761
TKpl6oZ1OF4,2024-12-09T20:06:26Z,razão pelo amor de Deus cara quanto,259.359,2.72
TKpl6oZ1OF4,2024-12-09T20:06:26Z,tempo demora para crescer em um homem,260.84,3.28
TKpl6oZ1OF4,2024-12-09T20:06:26Z,branco a barba de novo não sei tu é meio,262.079,4.84
TKpl6oZ1OF4,2024-12-09T20:06:26Z,indígena é sei faz faz 10 anos que eu eu,264.12,4.16
